0.025 0.0 0.0
0.07500000000000001 0.0 0.0
0.125 0.0 0.0
0.17500000000000002 0.0 0.0
0.225 0.0 0.0
0.275 0.0 0.0
0.325 0.0 0.0
0.375 0.0 0.0
0.42500000000000004 0.0 0.0
0.47500000000000003 0.0 0.0
0.525 0.0 0.0
0.5750000000000001 0.0 0.0
0.625 0.0 0.0
0.675 0.0 0.0
0.7250000000000001 0.0 0.0
0.775 0.0 0.0
0.8250000000000001 0.0 0.0
0.875 0.0 0.0
0.925 0.0 0.0
0.9750000000000001 0.0 0.0
1.0250000000000001 0.0 0.0
1.075 1.8561708828270493 0.006157575757575762
1.125 463.2502762277398 1.689175757575758
1.175 183.50681950571496 2.4164363636363633
1.225 65.58201162466261 2.6989333333333327
1.2750000000000001 31.06218373291833 2.843878787878787
1.3250000000000002 18.790070239365626 2.9385696969696964
1.375 14.792819691379897 3.0188484848484842
1.425 13.502698741373859 3.0975515151515145
1.475 13.2026302382867 3.180000000000001
1.5250000000000001 14.372985224669625 3.274363636363636
1.5750000000000002 15.395070035061579 3.378751515151516
1.625 16.328267927858256 3.4929818181818186
1.675 16.254359789637295 3.6101939393939415
1.725 15.812598237510914 3.7276242424242416
1.7750000000000001 15.141931548095338 3.843333333333331
1.8250000000000002 14.941526250792121 3.9607272727272713
1.875 15.681305359494267 4.087309090909092
1.925 19.77882646579025 4.251224242424241
1.975 24.16925616682842 4.456727272727271
2.025 22.959327300701954 4.656884848484848
2.075 22.240551647624972 4.855563636363637
2.125 25.25485927449174 5.086606060606063
2.1750000000000003 0.0 0.0
2.225 0.0 0.0
2.275 0.0 0.0
2.325 0.0 0.0
2.375 0.0 0.0
2.4250000000000003 0.0 0.0
2.475 0.0 0.0
2.5250000000000004 0.0 0.0
2.575 0.0 0.0
2.625 0.0 0.0
2.6750000000000003 0.0 0.0
2.725 0.0 0.0
2.7750000000000004 0.0 0.0
2.825 0.0 0.0
2.875 0.0 0.0
2.9250000000000003 0.0 0.0
2.975 0.0 0.0
3.0250000000000004 0.0 0.0
3.075 0.0 0.0
3.125 0.0 0.0
3.1750000000000003 0.0 0.0
3.225 0.0 0.0
3.2750000000000004 0.0 0.0
3.325 0.0 0.0
3.375 0.0 0.0
3.4250000000000003 0.0 0.0
3.475 0.0 0.0
3.5250000000000004 0.0 0.0
3.575 0.0 0.0
3.625 0.0 0.0
3.6750000000000003 0.0 0.0
3.725 0.0 0.0
3.7750000000000004 0.0 0.0
3.825 0.0 0.0
3.875 0.0 0.0
3.9250000000000003 0.0 0.0
3.975 0.0 0.0
4.025 0.0 0.0
4.075 0.0 0.0
4.125 0.0 0.0
4.175 0.0 0.0
4.2250000000000005 0.0 0.0
4.275 0.0 0.0
4.325 0.0 0.0
4.375 0.0 0.0
4.425 0.0 0.0
4.4750000000000005 0.0 0.0
4.525 0.0 0.0
4.575 0.0 0.0
4.625 0.0 0.0
4.675 0.0 0.0
4.7250000000000005 0.0 0.0
4.775 0.0 0.0
4.825 0.0 0.0
4.875 0.0 0.0
4.925000000000001 0.0 0.0
4.9750000000000005 0.0 0.0
5.025 0.0 0.0
